3d100197-9e71-45bd-962a-b12bef470313	.deprecated		# duplicate unharmonized miRNA_Seq
a13af603-73ce-4ed0-9dc2-20cf609a7397	.deprecated		# duplicate unharmonized miRNA_Seq
0cf0de75-cdd0-4928-b012-ca1f218966e8	.deprecated		# duplicate unharmonized miRNA_Seq
347ad43c-a905-4559-8b83-f32b5e9a1bc4	.deprecated		# duplicate unharmonized miRNA_Seq
CPT0116860009	*	.deprecated	# Unredacted duplicate miRNA/RNA
CPT0235720023	*	.deprecated	# Duplicate unmerged miRNA/RNA 
CPT0235730040	*	.deprecated	# Duplicate unmerged miRNA/RNA 
CPT0187540007 	*	.deprecated	# Sample type inconsistency (NAT vs. tumor)
CPT0209110009	*	.deprecated	# Sample type inconsistency (NAT vs. tumor)
CPT0008800006	*	.deprecated	# Aliquot superceded with _1
CPT0078160007	*	.deprecated	# Aliquot superceded with _1
CPT0077790007	*	.deprecated	# Aliquot superceded with _1
CPT0077930007	*	.deprecated	# Aliquot superceded with _1
CPT0078090007	*	.deprecated	# Aliquot superceded with _1
CPT0078000006	*	.deprecated	# Aliquot superceded with _1
CPT0065080013	*	.deprecated	# Aliquot superceded with _1
CPT0065640009	*	.deprecated	# Aliquot superceded with _1
CPT0088180010	*	.deprecated	# Aliquot superceded with _1
CPT0088320009	*	.deprecated	# Aliquot superceded with _1
CPT0088360009	*	.deprecated	# Aliquot superceded with _1
CPT0124360006	*	.deprecated	# Aliquot superceded with _1
CPT0125090006	*	.deprecated	# Aliquot superceded with _1
CPT0125130006	*	.deprecated	# Aliquot superceded with _1
CPT0138900010	*	.deprecated	# Aliquot superceded with _1
CPT0139000010	*	.deprecated	# Aliquot superceded with _1
CPT0146130010	*	.deprecated	# Aliquot superceded with _1
CPT0086360009	*	.deprecated	# Aliquot marked as IGNORE per Mathangi
CPT0229210006	*	.deprecated	# Aliquot marked as IGNORE per Mathangi
CPT0232670006	*	.deprecated	# Aliquot marked as IGNORE per Mathangi
CPT0066890006	*	.deprecated	# Aliquot marked as IGNORE per Mathangi
CPT0097710009	*	.deprecated	# Aliquot marked as IGNORE per Mathangi
CPT0125260005	*	.deprecated	# Aliquot marked as IGNORE per Mathangi
CPT0177700006	*	.deprecated	# Aliquot marked as IGNORE per Mathangi
CPT0206350009	*	.deprecated	# Aliquot marked as IGNORE per Mathangi
CPT0086360006	*	.deprecated	# Aliquot marked as IGNORE per Mathangi
CPT0229210013	*	.deprecated	# Aliquot marked as IGNORE per Mathangi
CPT0232670009	*	.deprecated	# Aliquot marked as IGNORE per Mathangi
CPT0066890009	*	.deprecated	# Aliquot marked as IGNORE per Mathangi
CPT0097710006	*	.deprecated	# Aliquot marked as IGNORE per Mathangi
CPT0177700009	*	.deprecated	# Aliquot marked as IGNORE per Mathangi
CPT0206350006	*	.deprecated	# Aliquot marked as IGNORE per Mathangi
CPT0162660007	WXS	.high_cov   # high coverage PDA based on 20200623.PDA_high_cov
CPT0166930007	WXS	.high_cov   # high coverage PDA based on 20200623.PDA_high_cov
CPT0186040013	WXS	.high_cov   # high coverage PDA based on 20200623.PDA_high_cov
CPT0197420007	WXS	.high_cov   # high coverage PDA based on 20200623.PDA_high_cov
CPT0208690013	WXS	.high_cov   # high coverage PDA based on 20200623.PDA_high_cov
CPT0208840014	WXS	.high_cov   # high coverage PDA based on 20200623.PDA_high_cov
CPT0209310007	WXS	.high_cov   # high coverage PDA based on 20200623.PDA_high_cov
CPT0217700007	WXS	.high_cov   # high coverage PDA based on 20200623.PDA_high_cov
CPT0218200007	WXS	.high_cov   # high coverage PDA based on 20200623.PDA_high_cov
CPT0226490006	WXS	.high_cov   # high coverage PDA based on 20200623.PDA_high_cov
CPT0226530007	WXS	.high_cov   # high coverage PDA based on 20200623.PDA_high_cov
CPT0226570013	WXS	.high_cov   # high coverage PDA based on 20200623.PDA_high_cov
CPT0236340006	WXS	.high_cov   # high coverage PDA based on 20200623.PDA_high_cov
CPT0241500007	WXS	.high_cov   # high coverage PDA based on 20200623.PDA_high_cov
CPT0246810006	WXS	.high_cov   # high coverage PDA based on 20200623.PDA_high_cov
CPT0246840006	WXS	.high_cov   # high coverage PDA based on 20200623.PDA_high_cov
CPT0247090006	WXS	.high_cov   # high coverage PDA based on 20200623.PDA_high_cov
CPT0248590007	WXS	.high_cov   # high coverage PDA based on 20200623.PDA_high_cov
CPT0276010006	WXS	.high_cov   # high coverage PDA based on 20200623.PDA_high_cov
